BR;KM;LAT;LONG
116;251,61;-22,583101;-43,965954
116;251,62;-22,583096;-43,966049
116;251,63;-22,58309;-43,966144
116;251,64;-22,583084;-43,966239
116;251,65;-22,583079;-43,966334
116;251,66;-22,583075;-43,966429
116;251,67;-22,58307;-43,966524
116;251,68;-22,583065;-43,966619
116;251,69;-22,58306;-43,966714
116;251,7;-22,583055;-43,966809
116;251,71;-22,58305;-43,966904
116;251,72;-22,583045;-43,966999
116;251,73;-22,58304;-43,967094
116;251,74;-22,583035;-43,96719
116;251,75;-22,58303;-43,967285
116;251,76;-22,583025;-43,96738
116;251,77;-22,58302;-43,967474
116;251,78;-22,583015;-43,96757
116;251,79;-22,583009;-43,967665
116;251,8;-22,583004;-43,96776
116;251,81;-22,582998;-43,967855
116;251,82;-22,582993;-43,96795
116;251,83;-22,582988;-43,968045
116;251,84;-22,582982;-43,96814
116;251,85;-22,582977;-43,968235
116;251,86;-22,582972;-43,96833
116;251,87;-22,582967;-43,968425
116;251,88;-22,582962;-43,96852
116;251,89;-22,582957;-43,968615
116;251,9;-22,582952;-43,96871
116;251,91;-22,582947;-43,968805
116;251,92;-22,582942;-43,9689
116;251,93;-22,582937;-43,968995
116;251,94;-22,582933;-43,969091
116;251,95;-22,582928;-43,969186
116;251,96;-22,582925;-43,969281
116;251,97;-22,582921;-43,969376
116;251,98;-22,582916;-43,969471
116;251,99;-22,582911;-43,969566
116;252;-22,582906;-43,969661
116;252,01;-22,582901;-43,969756
116;252,02;-22,582897;-43,969851
116;252,03;-22,582893;-43,969946
116;252,04;-22,582889;-43,970041
116;252,05;-22,582884;-43,970136
116;252,06;-22,582878;-43,970231
116;252,07;-22,582873;-43,970326
116;252,08;-22,582868;-43,970421
116;252,09;-22,582862;-43,970516
116;252,1;-22,582857;-43,970611
116;252,11;-22,582852;-43,970706
116;252,12;-22,582847;-43,970801
116;252,13;-22,582842;-43,970897
116;252,14;-22,582837;-43,970992
116;252,15;-22,582832;-43,971087
116;252,16;-22,582826;-43,971181
116;252,17;-22,582821;-43,971277
116;252,18;-22,582816;-43,971372
116;252,19;-22,582811;-43,971467
116;252,2;-22,582806;-43,971562
116;252,21;-22,582801;-43,971657
116;252,22;-22,582796;-43,971752
116;252,23;-22,582791;-43,971847
116;252,24;-22,582787;-43,971942
116;252,25;-22,582782;-43,972037
116;252,26;-22,582778;-43,972132
116;252,27;-22,582774;-43,972227
116;252,28;-22,582767;-43,972322
116;252,29;-22,582754;-43,972416
116;252,3;-22,582742;-43,972511
116;252,31;-22,58274;-43,972606
116;252,32;-22,582739;-43,972701
116;252,33;-22,582732;-43,972796
116;252,34;-22,582724;-43,972891
116;252,35;-22,582714;-43,972985
116;252,36;-22,582702;-43,97308
116;252,37;-22,582689;-43,973175
116;252,38;-22,582673;-43,973268
116;252,39;-22,582656;-43,973362
116;252,4;-22,582636;-43,973455
116;252,41;-22,582615;-43,973547
116;252,42;-22,582591;-43,973639
116;252,43;-22,582565;-43,973731
116;252,44;-22,582538;-43,973822
116;252,45;-22,582508;-43,973913
116;252,46;-22,582478;-43,974003
116;252,47;-22,582448;-43,974093
116;252,48;-22,582417;-43,974184
116;252,49;-22,582387;-43,974274
116;252,5;-22,582356;-43,974364
116;252,51;-22,582325;-43,974454
116;252,52;-22,582294;-43,974544
116;252,53;-22,582263;-43,974634
116;252,54;-22,582231;-43,974724
116;252,55;-22,582199;-43,974813
116;252,56;-22,582172;-43,974904
116;252,57;-22,582145;-43,974996
116;252,58;-22,582119;-43,975087
116;252,59;-22,582092;-43,975179
116;252,6;-22,582063;-43,975269
116;252,61;-22,582026;-43,975357
116;252,62;-22,581988;-43,975444
116;252,63;-22,581955;-43,975533
116;252,64;-22,581924;-43,975623
116;252,65;-22,581894;-43,975713
116;252,66;-22,581865;-43,975804
116;252,67;-22,581836;-43,975895
116;252,68;-22,581805;-43,975985
116;252,69;-22,581774;-43,976075
116;252,7;-22,581743;-43,976165
116;252,71;-22,581712;-43,976255
116;252,72;-22,581682;-43,976345
116;252,73;-22,581653;-43,976435
116;252,74;-22,581624;-43,976526
116;252,75;-22,581593;-43,976616
116;252,76;-22,581563;-43,976706
116;252,77;-22,581533;-43,976797
116;252,78;-22,581503;-43,976887
116;252,79;-22,581472;-43,976978
116;252,8;-22,581442;-43,977068
116;252,81;-22,581412;-43,977158
116;252,82;-22,581381;-43,977248
116;252,83;-22,58135;-43,977339
116;252,84;-22,581318;-43,977428
116;252,85;-22,581286;-43,977518
116;252,86;-22,581253;-43,977607
116;252,87;-22,581218;-43,977695
116;252,88;-22,581183;-43,977784
116;252,89;-22,581145;-43,977871
116;252,9;-22,581107;-43,977958
116;252,91;-22,581067;-43,978045
116;252,92;-22,581026;-43,97813
116;252,93;-22,580984;-43,978216
116;252,94;-22,580941;-43,978301
116;252,95;-22,580897;-43,978385
116;252,96;-22,58085;-43,978468
116;252,97;-22,580802;-43,97855
116;252,98;-22,580753;-43,978632
116;252,99;-22,580703;-43,978713
116;253;-22,580652;-43,978793
116;253,01;-22,5806;-43,978873
116;253,02;-22,580547;-43,978952
116;253,03;-22,580493;-43,97903
116;253,04;-22,580439;-43,979108
116;253,05;-22,580384;-43,979186
116;253,06;-22,580328;-43,979263
116;253,07;-22,580273;-43,97934
116;253,08;-22,580217;-43,979417
116;253,09;-22,580161;-43,979494
116;253,1;-22,580105;-43,979571
116;253,11;-22,580049;-43,979648
116;253,12;-22,579992;-43,979725
116;253,13;-22,579936;-43,979801
116;253,14;-22,579879;-43,979878
116;253,15;-22,579822;-43,979954
116;253,16;-22,579765;-43,980031
116;253,17;-22,579708;-43,980107
116;253,18;-22,579651;-43,980183
116;253,19;-22,579594;-43,980259
116;253,2;-22,579537;-43,980335
116;253,21;-22,57948;-43,980412
116;253,22;-22,579423;-43,980488
116;253,23;-22,579367;-43,980564
116;253,24;-22,579311;-43,980641
116;253,25;-22,579254;-43,980718
116;253,26;-22,579198;-43,980795
116;253,27;-22,579141;-43,980871
116;253,28;-22,579084;-43,980948
116;253,29;-22,579028;-43,981025
116;253,3;-22,578971;-43,981101
116;253,31;-22,578914;-43,981177
116;253,32;-22,578858;-43,981254
116;253,33;-22,578801;-43,98133
116;253,34;-22,578744;-43,981407
116;253,35;-22,578688;-43,981484
116;253,36;-22,578632;-43,98156
116;253,37;-22,578576;-43,981637
116;253,38;-22,57852;-43,981714
116;253,39;-22,578464;-43,981791
116;253,4;-22,578407;-43,981868
116;253,41;-22,578351;-43,981944
116;253,42;-22,578293;-43,98202
116;253,43;-22,578236;-43,982096
116;253,44;-22,578179;-43,982172
116;253,45;-22,578122;-43,982248
116;253,46;-22,578065;-43,982325
116;253,47;-22,578009;-43,982402
116;253,48;-22,577955;-43,98248
116;253,49;-22,577901;-43,982559
116;253,5;-22,577849;-43,982639
116;253,51;-22,577801;-43,98272
116;253,52;-22,577752;-43,982802
116;253,53;-22,577706;-43,982885
116;253,54;-22,577659;-43,982968
116;253,55;-22,577618;-43,983054
116;253,56;-22,577579;-43,983141
116;253,57;-22,577543;-43,983229
116;253,58;-22,577511;-43,983319
116;253,59;-22,57748;-43,983409
116;253,6;-22,577456;-43,983501
116;253,61;-22,577432;-43,983593
116;253,62;-22,577414;-43,983686
116;253,63;-22,577397;-43,98378
116;253,64;-22,577383;-43,983874
116;253,65;-22,577371;-43,983968
116;253,66;-22,577361;-43,984063
116;253,67;-22,577355;-43,984158
116;253,68;-22,577348;-43,984253
116;253,69;-22,577347;-43,984348
116;253,7;-22,577347;-43,984443
116;253,71;-22,577352;-43,984538
116;253,72;-22,577359;-43,984633
116;253,73;-22,57737;-43,984728
116;253,74;-22,577384;-43,984822
116;253,75;-22,5774;-43,984916
116;253,76;-22,577421;-43,985009
116;253,77;-22,577442;-43,985101
116;253,78;-22,57747;-43,985192
116;253,79;-22,577497;-43,985283
116;253,8;-22,57753;-43,985373
116;253,81;-22,577563;-43,985462
116;253,82;-22,577602;-43,985549
116;253,83;-22,577641;-43,985636
116;253,84;-22,577684;-43,98572
116;253,85;-22,57773;-43,985804
116;253,86;-22,577775;-43,985887
116;253,87;-22,57782;-43,985971
116;253,88;-22,577868;-43,986053
116;253,89;-22,577917;-43,986135
116;253,9;-22,577968;-43,986216
116;253,91;-22,578019;-43,986296
116;253,92;-22,57807;-43,986377
116;253,93;-22,57812;-43,986458
116;253,94;-22,578171;-43,986538
116;253,95;-22,578221;-43,986619
116;253,96;-22,578271;-43,9867
116;253,97;-22,578321;-43,986781
116;253,98;-22,578372;-43,986861
116;253,99;-22,578422;-43,986942
116;254;-22,578473;-43,987022
116;254,01;-22,578524;-43,987103
116;254,02;-22,578575;-43,987183
116;254,03;-22,578626;-43,987264
116;254,04;-22,578676;-43,987344
116;254,05;-22,578726;-43,987425
116;254,06;-22,578775;-43,987507
116;254,07;-22,578824;-43,987589
116;254,08;-22,578873;-43,987671
116;254,09;-22,57892;-43,987754
116;254,1;-22,578966;-43,987837
116;254,11;-22,579011;-43,98792
116;254,12;-22,579055;-43,988005
116;254,13;-22,579097;-43,98809
116;254,14;-22,579138;-43,988176
116;254,15;-22,579178;-43,988262
116;254,16;-22,579215;-43,98835
116;254,17;-22,579252;-43,988438
116;254,18;-22,579287;-43,988526
116;254,19;-22,579321;-43,988615
116;254,2;-22,579354;-43,988704
116;254,21;-22,579387;-43,988794
116;254,22;-22,579419;-43,988883
116;254,23;-22,57945;-43,988973
116;254,24;-22,579482;-43,989063
116;254,25;-22,579513;-43,989153
116;254,26;-22,579545;-43,989242
116;254,27;-22,579577;-43,989332
116;254,28;-22,579609;-43,989422
116;254,29;-22,579641;-43,989512
116;254,3;-22,579673;-43,989602
116;254,31;-22,579706;-43,989691
116;254,32;-22,57974;-43,98978
116;254,33;-22,579773;-43,989869
116;254,34;-22,579807;-43,989957
116;254,35;-22,579841;-43,990046
116;254,36;-22,579873;-43,990136
116;254,37;-22,579905;-43,990225
116;254,38;-22,579935;-43,990316
116;254,39;-22,579964;-43,990406
116;254,4;-22,579997;-43,990496
116;254,41;-22,580031;-43,990585
116;254,42;-22,580064;-43,990674
116;254,43;-22,580095;-43,990764
116;254,44;-22,580126;-43,990854
116;254,45;-22,580157;-43,990944
116;254,46;-22,580187;-43,991034
116;254,47;-22,580218;-43,991124
116;254,48;-22,580248;-43,991214
116;254,49;-22,580279;-43,991304
116;254,5;-22,580311;-43,991394
116;254,51;-22,580343;-43,991484
116;254,52;-22,580375;-43,991574
116;254,53;-22,580407;-43,991663
116;254,54;-22,58044;-43,991753
116;254,55;-22,580472;-43,991843
116;254,56;-22,580504;-43,991932
116;254,57;-22,580536;-43,992022
116;254,58;-22,580567;-43,992112
116;254,59;-22,580599;-43,992201
116;254,6;-22,580631;-43,992291
116;254,61;-22,580662;-43,99238
116;254,62;-22,580694;-43,99247
116;254,63;-22,580725;-43,99256
116;254,64;-22,580755;-43,99265
116;254,65;-22,580785;-43,992741
116;254,66;-22,580817;-43,992831
116;254,67;-22,580849;-43,99292
116;254,68;-22,580883;-43,99301
116;254,69;-22,580917;-43,993099
116;254,7;-22,58095;-43,993188
116;254,71;-22,580982;-43,993277
116;254,72;-22,581014;-43,993367
116;254,73;-22,581046;-43,993457
116;254,74;-22,581077;-43,993546
116;254,75;-22,581109;-43,993636
116;254,76;-22,58114;-43,993725
116;254,77;-22,581172;-43,993815
116;254,78;-22,581204;-43,993905
116;254,79;-22,581236;-43,993995
116;254,8;-22,581268;-43,994085
116;254,81;-22,5813;-43,994174
116;254,82;-22,581332;-43,994264
116;254,83;-22,581363;-43,994354
116;254,84;-22,581395;-43,994444
116;254,85;-22,581427;-43,994533
116;254,86;-22,581458;-43,994623
116;254,87;-22,58149;-43,994713
116;254,88;-22,581521;-43,994802
116;254,89;-22,581553;-43,994892
116;254,9;-22,581585;-43,994982
116;254,91;-22,581617;-43,995071
116;254,92;-22,581649;-43,995161
116;254,93;-22,581681;-43,995251
116;254,94;-22,581713;-43,99534
116;254,95;-22,581745;-43,99543
116;254,96;-22,581777;-43,995519
116;254,97;-22,581809;-43,995609
116;254,98;-22,581841;-43,995699
116;254,99;-22,581872;-43,995789
116;255;-22,581904;-43,995879
116;255,01;-22,581936;-43,995968
116;255,02;-22,581967;-43,996058
116;255,03;-22,581999;-43,996148
116;255,04;-22,582031;-43,996238
116;255,05;-22,582063;-43,996327
116;255,06;-22,582094;-43,996417
116;255,07;-22,582126;-43,996507
116;255,08;-22,582158;-43,996596
116;255,09;-22,582189;-43,996686
116;255,1;-22,582219;-43,996777
116;255,11;-22,58225;-43,996867
116;255,12;-22,582283;-43,996956
116;255,13;-22,582316;-43,997045
116;255,14;-22,582348;-43,997135
116;255,15;-22,582379;-43,997225
116;255,16;-22,58241;-43,997315
116;255,17;-22,582442;-43,997405
116;255,18;-22,582473;-43,997495
116;255,19;-22,582505;-43,997585
116;255,2;-22,582536;-43,997674
116;255,21;-22,582568;-43,997764
116;255,22;-22,5826;-43,997853
116;255,23;-22,582632;-43,997943
116;255,24;-22,582665;-43,998033
116;255,25;-22,582698;-43,998122
116;255,26;-22,582732;-43,998211
116;255,27;-22,58277;-43,998298
116;255,28;-22,582808;-43,998385
116;255,29;-22,582843;-43,998474
116;255,3;-22,582877;-43,998563
116;255,31;-22,582908;-43,998653
116;255,32;-22,582929;-43,998745
116;255,33;-22,582951;-43,998838
116;255,34;-22,582976;-43,998929
116;255,35;-22,583002;-43,999021
116;255,36;-22,583029;-43,999112
116;255,37;-22,583058;-43,999203
116;255,38;-22,583086;-43,999294
116;255,39;-22,583114;-43,999385
116;255,4;-22,583142;-43,999476
116;255,41;-22,58317;-43,999567
116;255,42;-22,583195;-43,999659
116;255,43;-22,583221;-43,99975
116;255,44;-22,583246;-43,999842
116;255,45;-22,583271;-43,999934
116;255,46;-22,583296;-44,000026
116;255,47;-22,583321;-44,000118
116;255,48;-22,583345;-44,00021
116;255,49;-22,583369;-44,000302
116;255,5;-22,583393;-44,000394
116;255,51;-22,583417;-44,000487
116;255,52;-22,583441;-44,000579
116;255,53;-22,583465;-44,00067
116;255,54;-22,583489;-44,000762
116;255,55;-22,583513;-44,000855
116;255,56;-22,583536;-44,000947
116;255,57;-22,583559;-44,001039
116;255,58;-22,583583;-44,001131
116;255,59;-22,583607;-44,001223
116;255,6;-22,583631;-44,001316
116;255,61;-22,583654;-44,001408
116;255,62;-22,583678;-44,0015
116;255,63;-22,583702;-44,001592
116;255,64;-22,583726;-44,001685
116;255,65;-22,58375;-44,001777
116;255,66;-22,583774;-44,001869
116;255,67;-22,583798;-44,001961
116;255,68;-22,583822;-44,002053
116;255,69;-22,583846;-44,002145
116;255,7;-22,58387;-44,002237
116;255,71;-22,583894;-44,002329
116;255,72;-22,583918;-44,002421
116;255,73;-22,583943;-44,002513
116;255,74;-22,583969;-44,002605
116;255,75;-22,583993;-44,002697
116;255,76;-22,584017;-44,002789
116;255,77;-22,584041;-44,002881
116;255,78;-22,584065;-44,002973
116;255,79;-22,584089;-44,003065
116;255,8;-22,584112;-44,003157
116;255,81;-22,584136;-44,003249
116;255,82;-22,58416;-44,003342
116;255,83;-22,584184;-44,003434
116;255,84;-22,584209;-44,003526
116;255,85;-22,584233;-44,003618
116;255,86;-22,584257;-44,00371
116;255,87;-22,584282;-44,003802
116;255,88;-22,584306;-44,003894
116;255,89;-22,584331;-44,003986
116;255,9;-22,584355;-44,004078
116;255,91;-22,58438;-44,004169
116;255,92;-22,584405;-44,004261
116;255,93;-22,584429;-44,004353
116;255,94;-22,584454;-44,004445
116;255,95;-22,584478;-44,004537
116;255,96;-22,584502;-44,00463
116;255,97;-22,584525;-44,004722
116;255,98;-22,584549;-44,004814
116;255,99;-22,584573;-44,004906
116;256;-22,584597;-44,004998
116;256,01;-22,584621;-44,005091
116;256,02;-22,584645;-44,005183
116;256,03;-22,584669;-44,005275
116;256,04;-22,584693;-44,005367
116;256,05;-22,584716;-44,005459
116;256,06;-22,584741;-44,005551
116;256,07;-22,584765;-44,005643
116;256,08;-22,584789;-44,005735
116;256,09;-22,584813;-44,005827
116;256,1;-22,584837;-44,005919
116;256,11;-22,584861;-44,006011
116;256,12;-22,584886;-44,006103
116;256,13;-22,58491;-44,006195
116;256,14;-22,584933;-44,006288
116;256,15;-22,584956;-44,00638
116;256,16;-22,58498;-44,006472
116;256,17;-22,585004;-44,006564
116;256,18;-22,585028;-44,006656
116;256,19;-22,585052;-44,006748
116;256,2;-22,585076;-44,00684
116;256,21;-22,5851;-44,006933
116;256,22;-22,585124;-44,007025
116;256,23;-22,585148;-44,007117
116;256,24;-22,585172;-44,007209
116;256,25;-22,585196;-44,007301
116;256,26;-22,585221;-44,007393
116;256,27;-22,585245;-44,007485
116;256,28;-22,585269;-44,007577
116;256,29;-22,585294;-44,007669
116;256,3;-22,585318;-44,007761
116;256,31;-22,585342;-44,007853
116;256,32;-22,585366;-44,007945
116;256,33;-22,585391;-44,008037
116;256,34;-22,585415;-44,008129
116;256,35;-22,585439;-44,008221
116;256,36;-22,585463;-44,008313
116;256,37;-22,585487;-44,008406
116;256,38;-22,58551;-44,008498
116;256,39;-22,585534;-44,008591
116;256,4;-22,585557;-44,008683
116;256,41;-22,58558;-44,008775
116;256,42;-22,585604;-44,008867
116;256,43;-22,585628;-44,008959
116;256,44;-22,585652;-44,009051
116;256,45;-22,585676;-44,009143
116;256,46;-22,585701;-44,009235
116;256,47;-22,585726;-44,009327
116;256,48;-22,585751;-44,009419
116;256,49;-22,585777;-44,00951
116;256,5;-22,585802;-44,009602
116;256,51;-22,585826;-44,009694
116;256,52;-22,585851;-44,009786
116;256,53;-22,585875;-44,009878
116;256,54;-22,585898;-44,009971
116;256,55;-22,585921;-44,010063
116;256,56;-22,585944;-44,010155
116;256,57;-22,585965;-44,010248
116;256,58;-22,585986;-44,010341
116;256,59;-22,586005;-44,010434
116;256,6;-22,586022;-44,010528
116;256,61;-22,586039;-44,010622
116;256,62;-22,586052;-44,010716
116;256,63;-22,586065;-44,01081
116;256,64;-22,586077;-44,010905
116;256,65;-22,586089;-44,010999
116;256,66;-22,586099;-44,011094
116;256,67;-22,586106;-44,011189
116;256,68;-22,586113;-44,011283
116;256,69;-22,586121;-44,011378
116;256,7;-22,586129;-44,011473
116;256,71;-22,586137;-44,011568
116;256,72;-22,586144;-44,011663
116;256,73;-22,586151;-44,011757
116;256,74;-22,586159;-44,011852
116;256,75;-22,586166;-44,011947
116;256,76;-22,586173;-44,012042
116;256,77;-22,58618;-44,012137
116;256,78;-22,586187;-44,012232
116;256,79;-22,586194;-44,012327
116;256,8;-22,586201;-44,012422
116;256,81;-22,586206;-44,012517
116;256,82;-22,586212;-44,012612
116;256,83;-22,586218;-44,012707
116;256,84;-22,586225;-44,012802
116;256,85;-22,586231;-44,012897
116;256,86;-22,586239;-44,012992
116;256,87;-22,586247;-44,013087
116;256,88;-22,586254;-44,013182
116;256,89;-22,586261;-44,013277
116;256,9;-22,586268;-44,013372
116;256,91;-22,586275;-44,013466
116;256,92;-22,586282;-44,013561
116;256,93;-22,586288;-44,013656
116;256,94;-22,586294;-44,013752
116;256,95;-22,586301;-44,013846
116;256,96;-22,586307;-44,013941
116;256,97;-22,586314;-44,014036
116;256,98;-22,586322;-44,014131
116;256,99;-22,586329;-44,014226
116;257;-22,586336;-44,014321
116;257,01;-22,586343;-44,014416
116;257,02;-22,58635;-44,014511
116;257,03;-22,586357;-44,014606
116;257,04;-22,586362;-44,014701
116;257,05;-22,586367;-44,014796
116;257,06;-22,586371;-44,014891
116;257,07;-22,586374;-44,014986
116;257,08;-22,586375;-44,015081
116;257,09;-22,586376;-44,015177
116;257,1;-22,586373;-44,015272
116;257,11;-22,58637;-44,015367
116;257,12;-22,586365;-44,015462
116;257,13;-22,586357;-44,015556
116;257,14;-22,586345;-44,015651
116;257,15;-22,58633;-44,015745
116;257,16;-22,586313;-44,015838
116;257,17;-22,586291;-44,015931
116;257,18;-22,586268;-44,016024
116;257,19;-22,586242;-44,016115
